City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
454,Nemuro,JP,2022-06-23 13:41:11,43.3236,145.575,52.56,95,100,12.12,light rain
455,Mitu,CO,2022-06-23 13:41:11,1.1983,-70.1733,77.02,88,56,1.05,broken clouds
456,Zabid,YE,2022-06-23 13:41:12,14.1951,43.3152,98.64,30,59,13.33,light rain
457,Moerai,PF,2022-06-23 13:41:12,-22.4333,-151.3333,77.5,83,68,22.41,broken clouds
458,Muros,ES,2022-06-23 13:41:13,42.7762,-9.0603,68.16,75,29,8.32,scattered clouds
459,Haines Junction,CA,2022-06-23 13:41:13,60.7522,-137.5108,51.75,93,100,1.14,overcast clouds
460,Bandar,ID,2022-06-23 13:41:13,2.05,99.75,74.5,98,100,1.97,overcast clouds
461,Petropavlovsk-Kamchatskiy,RU,2022-06-23 13:41:14,53.0452,158.6483,46.99,100,6,6.71,clear sky
462,Rawson,AR,2022-06-23 13:42:14,-43.3002,-65.1023,36.64,48,5,6.53,clear sky
463,Waddan,LY,2022-06-23 13:42:15,29.1614,16.139,98.87,10,0,7.27,clear sky
464,San Gabriel Casa Blanca,MX,2022-06-23 13:42:15,18.15,-97.1333,69.12,80,100,2.93,overcast clouds
465,Macamic,CA,2022-06-23 13:42:16,48.7502,-78.9996,62.85,64,0,3.91,clear sky
466,Cortez,US,2022-06-23 13:42:16,37.3489,-108.5859,64.04,77,20,0.0,few clouds
467,Isla Vista,US,2022-06-23 13:42:17,34.4133,-119.861,58.89,94,100,3.44,mist
468,Westport,US,2022-06-23 13:42:17,41.1415,-73.3579,70.9,88,100,12.66,overcast clouds
469,Galashki,RU,2022-06-23 13:42:18,43.1136,44.9894,72.55,91,100,4.79,light rain
470,Swindon,GB,2022-06-23 13:41:13,51.558,-1.7812,72.07,72,100,5.75,light rain
471,Alice Springs,AU,2022-06-23 13:42:18,-23.7,133.8833,47.75,66,0,3.44,clear sky
472,Klaksvik,FO,2022-06-23 13:42:19,62.2266,-6.589,50.92,96,100,6.26,overcast clouds
473,Roald,NO,2022-06-23 13:42:19,62.5833,6.1333,72.16,82,40,25.32,scattered clouds
474,Gambiran,ID,2022-06-23 13:42:20,-6.7988,111.4951,75.63,89,100,4.12,overcast clouds
475,Aioi,JP,2022-06-23 13:42:20,34.8036,134.4681,77.34,94,94,5.08,overcast clouds
476,Villers-Les-Nancy,FR,2022-06-23 13:42:21,48.671,6.1508,83.93,47,0,4.61,clear sky
477,Cururupu,BR,2022-06-23 13:42:21,-1.8283,-44.8683,84.38,65,40,6.6,scattered clouds
478,Kenai,US,2022-06-23 13:40:00,60.5544,-151.2583,54.14,88,0,5.75,clear sky
479,Baillif,GP,2022-06-23 13:42:22,16.0202,-61.7463,83.7,67,4,10.83,clear sky
480,Zaragoza,ES,2022-06-23 13:37:52,41.6561,-0.8773,86.45,23,40,17.27,scattered clouds
481,Bud,US,2022-06-23 13:42:22,39.447,-86.1758,79.2,59,0,8.37,clear sky
482,Nouadhibou,MR,2022-06-23 13:42:23,20.931,-17.0347,82.38,54,0,13.8,clear sky
483,Mahibadhoo,MV,2022-06-23 13:42:23,3.7833,72.9667,83.21,70,57,7.85,broken clouds
484,Juneau,US,2022-06-23 13:42:23,58.3019,-134.4197,52.21,95,75,0.0,broken clouds
485,Abu Samrah,SY,2022-06-23 13:42:24,35.3029,37.1841,92.93,19,0,19.1,clear sky
486,Sobolevo,RU,2022-06-23 13:42:24,54.4299,31.8996,71.64,64,0,7.29,clear sky
487,Qasigiannguit,GL,2022-06-23 13:42:25,68.8193,-51.1922,39.45,93,100,2.77,light rain
488,Kariba,ZW,2022-06-23 13:42:25,-16.5167,28.8,74.89,47,0,5.75,clear sky
489,Ishigaki,JP,2022-06-23 13:42:26,24.3448,124.1572,82.53,94,2,4.61,clear sky
490,Helong,CN,2022-06-23 13:42:26,42.5397,128.9972,63.48,99,100,1.36,overcast clouds
491,Osa,RU,2022-06-23 13:42:27,57.2829,55.4567,66.36,75,75,6.58,broken clouds
492,Yar-Sale,RU,2022-06-23 13:42:27,66.8333,70.8333,77.47,52,44,5.1,light rain
493,Lao Cai,VN,2022-06-23 13:42:27,22.4833,103.95,76.01,88,100,1.19,overcast clouds
494,Nicoya,CR,2022-06-23 13:42:28,10.1483,-85.452,78.46,81,81,3.36,broken clouds
495,Semey,KZ,2022-06-23 13:42:28,50.4111,80.2275,91.62,24,0,11.18,clear sky
496,Payson,US,2022-06-23 13:42:29,40.0444,-111.7321,74.41,45,75,11.5,broken clouds
497,Tukrah,LY,2022-06-23 13:42:29,32.5341,20.5791,83.48,55,0,9.35,clear sky
498,Thinadhoo,MV,2022-06-23 13:42:30,0.5333,72.9333,83.66,69,30,3.06,scattered clouds
499,Dongkan,CN,2022-06-23 13:42:30,33.9997,119.8308,78.73,90,98,8.66,overcast clouds
500,La Romana,DO,2022-06-23 13:42:30,18.4273,-68.9728,84.56,79,40,0.0,scattered clouds
501,Seoul,KR,2022-06-23 13:37:54,37.5683,126.9778,74.8,94,100,14.97,heavy intensity rain
502,Hervey Bay,AU,2022-06-23 13:42:31,-25.2986,152.8535,59.02,90,0,5.01,clear sky
503,Broome,US,2022-06-23 13:42:31,42.2506,-75.833,64.89,86,100,8.05,overcast clouds
504,Laramie,US,2022-06-23 13:42:32,41.3114,-105.5911,70.54,41,0,8.05,clear sky
505,Novobirilyussy,RU,2022-06-23 13:42:32,56.9514,90.6661,60.93,98,93,1.54,light rain
506,Bilibino,RU,2022-06-23 13:42:33,68.0546,166.4372,52.77,60,82,5.48,broken clouds
507,Asfi,MA,2022-06-23 13:42:33,32.2994,-9.2372,69.46,64,0,14.14,clear sky
508,Colares,PT,2022-06-23 13:42:34,38.7992,-9.4469,77.32,61,40,15.99,scattered clouds
509,Vila Franca Do Campo,PT,2022-06-23 13:43:34,37.7167,-25.4333,68.2,79,54,9.31,light rain
510,Neuquen,AR,2022-06-23 13:39:13,-38.9516,-68.0591,39.09,81,100,8.05,light intensity drizzle
511,Tikrit,IQ,2022-06-23 13:43:35,34.6071,43.6782,102.99,12,0,17.13,clear sky
512,Dali,CN,2022-06-23 13:43:35,25.7,100.1833,65.08,90,100,4.23,moderate rain
513,Alto Araguaia,BR,2022-06-23 13:43:36,-17.3147,-53.2153,80.42,33,97,7.18,overcast clouds
514,Rodrigues Alves,BR,2022-06-23 13:43:36,-7.738,-72.6509,77.2,63,52,2.26,broken clouds
515,Half Moon Bay,US,2022-06-23 13:43:37,37.4636,-122.4286,66.25,87,100,10.36,fog
516,Qinhuangdao,CN,2022-06-23 13:43:37,39.9317,119.5883,75.61,64,68,7.81,broken clouds
517,Kachiry,KZ,2022-06-23 13:43:37,53.0675,76.1036,75.34,50,89,12.28,overcast clouds
518,Kichmengskiy Gorodok,RU,2022-06-23 13:43:38,59.9816,45.7854,69.87,45,8,7.45,clear sky
519,Aleksandrovskoye,RU,2022-06-23 13:43:38,44.7142,43.0008,65.17,73,99,13.35,overcast clouds
520,Almaznyy,RU,2022-06-23 13:43:39,48.0448,40.045,71.98,43,4,11.45,clear sky
521,Certegui,CO,2022-06-23 13:43:39,5.3707,-76.6044,79.9,83,79,1.63,broken clouds
522,Ixtapa,MX,2022-06-23 13:39:09,20.7,-105.2,78.22,94,100,4.61,overcast clouds
523,Santiago De Cao,PE,2022-06-23 13:43:40,-7.9589,-79.2392,59.13,88,23,8.05,mist
524,Concarneau,FR,2022-06-23 13:43:40,47.875,-3.9225,69.82,75,12,11.36,few clouds
525,Oussouye,SN,2022-06-23 13:43:41,12.485,-16.5469,84.38,53,100,4.83,overcast clouds
526,Zambezi,ZM,2022-06-23 13:43:41,-13.5432,23.1047,82.35,18,0,6.85,clear sky
527,Boden,SE,2022-06-23 13:43:42,65.8252,21.6886,66.2,36,52,11.48,broken clouds
528,Calvia,ES,2022-06-23 13:43:42,39.5657,2.5062,86.92,52,0,12.77,clear sky
529,Visnes,NO,2022-06-23 13:43:42,59.3556,5.2242,64.81,88,75,17.27,broken clouds
530,Matay,EG,2022-06-23 13:43:43,28.419,30.7792,99.7,14,0,15.48,clear sky
531,Pemangkat,ID,2022-06-23 13:43:43,1.1667,108.9667,80.65,78,100,6.73,moderate rain
532,Houston,US,2022-06-23 13:38:45,29.7633,-95.3633,85.32,78,0,12.66,clear sky
533,Aitape,PG,2022-06-23 13:43:44,-3.1374,142.3475,79.02,85,46,4.0,scattered clouds
534,Kalianget,ID,2022-06-23 13:43:44,-7.05,113.9333,81.37,77,36,13.31,scattered clouds
535,Tabou,CI,2022-06-23 13:43:45,4.423,-7.3528,76.28,90,100,7.14,moderate rain
536,Caxito,AO,2022-06-23 13:43:45,-8.5785,13.6643,86.7,46,0,7.7,clear sky
537,Urumqi,CN,2022-06-23 13:43:45,43.801,87.6005,94.15,17,0,6.71,clear sky
538,Tanete,ID,2022-06-23 13:43:46,-3.9443,119.7848,74.48,96,98,4.68,overcast clouds
539,Puerto Baquerizo Moreno,EC,2022-06-23 13:40:09,-0.9,-89.6,70.45,88,92,10.36,overcast clouds
540,Multan,PK,2022-06-23 13:43:46,30.1956,71.4753,96.69,28,0,4.61,haze
541,Praya,CV,2022-06-23 13:43:46,14.9215,-23.5087,82.94,65,40,18.41,scattered clouds
542,Ossora,RU,2022-06-23 13:43:47,59.2353,163.0719,47.53,93,100,5.37,overcast clouds
543,Dicabisagan,PH,2022-06-23 13:43:47,17.0818,122.4157,77.95,86,100,3.0,overcast clouds
544,Graaff-Reinet,ZA,2022-06-23 13:43:47,-32.2522,24.5308,52.92,81,100,10.76,light rain
545,Caraballeda,VE,2022-06-23 13:43:48,10.6112,-66.8522,88.86,67,20,4.61,few clouds
546,Yuanping,CN,2022-06-23 13:43:48,38.7153,112.7575,77.14,30,0,8.41,clear sky
547,Soe,ID,2022-06-23 13:43:49,-9.8607,124.284,66.13,86,100,6.22,overcast clouds
548,Bayangol,RU,2022-06-23 13:43:49,50.6977,103.4656,58.1,66,46,2.75,scattered clouds
549,Adiake,CI,2022-06-23 13:43:50,5.2863,-3.304,81.21,71,78,9.17,light rain
550,Coolum Beach,AU,2022-06-23 13:43:50,-26.5333,153.1,57.22,96,10,3.44,clear sky
551,Portland,US,2022-06-23 13:43:44,45.5234,-122.6762,52.75,88,40,4.61,scattered clouds
552,Contramaestre,CU,2022-06-23 13:43:51,20.2978,-76.2414,81.59,75,93,4.21,overcast clouds
553,Osterburg,DE,2022-06-23 13:43:51,52.7833,11.7667,89.22,25,3,8.1,clear sky
554,Ust-Ordynskiy,RU,2022-06-23 13:43:52,52.805,104.7508,58.3,96,100,6.73,overcast clouds
555,Caala,AO,2022-06-23 13:43:52,-12.8525,15.5606,78.93,17,3,4.05,clear sky
556,Koplik,AL,2022-06-23 13:43:53,42.2136,19.4364,91.0,49,100,7.25,overcast clouds
557,Havelock,US,2022-06-23 13:44:53,34.8791,-76.9013,78.78,90,100,3.0,overcast clouds
558,Pochutla,MX,2022-06-23 13:44:54,15.7432,-96.4661,72.82,80,100,2.17,overcast clouds
559,Buraydah,SA,2022-06-23 13:44:54,26.326,43.975,108.05,7,3,8.3,clear sky
560,Constitucion,CL,2022-06-23 13:44:55,-35.3333,-72.4167,54.5,91,100,27.31,overcast clouds
561,San Rafael,AR,2022-06-23 13:44:55,-34.6177,-68.3301,38.8,62,55,3.22,broken clouds
562,Jieshi,CN,2022-06-23 13:44:55,22.8134,115.8257,82.9,81,0,3.8,clear sky
563,Point Fortin,TT,2022-06-23 13:44:56,10.1833,-61.6833,84.88,74,95,11.25,overcast clouds
564,Garowe,SO,2022-06-23 13:44:56,8.4054,48.4845,83.82,47,100,23.96,overcast clouds
565,Puerto Del Rosario,ES,2022-06-23 13:44:57,28.5004,-13.8627,76.75,57,20,17.27,few clouds
566,Lufilufi,WS,2022-06-23 13:44:57,-13.8745,-171.5986,73.18,78,25,17.02,light rain
567,Pustoshka,RU,2022-06-23 13:44:58,56.3355,29.369,75.22,38,93,5.39,overcast clouds
568,Bageshwar,IN,2022-06-23 13:44:58,29.85,79.7667,80.74,48,76,1.25,broken clouds
569,Selcuk,TR,2022-06-23 13:44:59,37.9514,27.3685,96.94,31,1,10.94,clear sky
570,Grand Baie,MU,2022-06-23 13:44:59,-20.0182,57.5802,70.27,78,52,3.0,broken clouds
571,Bacolod,PH,2022-06-23 13:45:00,10.6667,122.95,79.32,84,98,3.76,overcast clouds
572,Winnemucca,US,2022-06-23 13:45:00,40.973,-117.7357,66.25,34,0,10.36,haze
573,Smithers,CA,2022-06-23 13:44:17,54.7804,-127.1743,46.72,76,75,5.75,broken clouds
574,Cagliari,IT,2022-06-23 13:45:01,39.245,9.0912,95.09,57,0,13.8,clear sky
575,Fayaoue,NC,2022-06-23 13:45:01,-20.65,166.5333,74.34,65,100,11.45,overcast clouds
576,Biltine,TD,2022-06-23 13:45:01,14.5333,20.9167,104.49,10,6,7.56,clear sky
577,Mukhen,RU,2022-06-23 13:45:02,48.1,136.1,62.96,98,100,3.31,overcast clouds
578,Kendari,ID,2022-06-23 13:45:02,-3.945,122.4989,73.81,95,86,2.17,overcast clouds
579,Namatanai,PG,2022-06-23 13:45:03,-3.6667,152.4333,79.11,83,82,6.29,broken clouds
580,Alyangula,AU,2022-06-23 13:45:03,-13.8483,136.4192,71.02,68,7,12.46,clear sky
581,Guerrero Negro,MX,2022-06-23 13:45:04,27.9769,-114.0611,68.36,77,8,9.78,clear sky
582,Parabel,RU,2022-06-23 13:45:04,58.6978,81.4825,65.44,83,89,4.14,light rain
583,Khani,GE,2022-06-23 13:45:04,41.9563,42.9566,62.17,59,61,6.22,broken clouds
584,Ostrovnoy,RU,2022-06-23 13:45:05,68.0531,39.5131,61.5,62,100,16.28,overcast clouds
585,Atikokan,CA,2022-06-23 13:45:05,48.7555,-91.6216,73.83,54,5,11.83,clear sky
586,Jiexiu,CN,2022-06-23 13:45:06,37.0244,111.9125,82.9,29,0,5.79,clear sky
587,Ihtiman,BG,2022-06-23 13:45:06,42.4333,23.8167,83.16,46,44,8.01,scattered clouds
588,Oyotun,PE,2022-06-23 13:45:06,-6.8519,-79.3036,73.42,65,82,4.85,broken clouds
589,Pouembout,NC,2022-06-23 13:45:07,-21.1333,164.9,67.73,81,100,5.14,overcast clouds
590,Birjand,IR,2022-06-23 13:45:07,32.8663,59.2211,100.87,4,20,13.8,few clouds
591,Xinan,CN,2022-06-23 13:45:08,26.72,119.8556,76.17,96,43,1.74,scattered clouds
592,Kanakapura,IN,2022-06-23 13:45:08,12.55,77.4167,79.47,65,68,8.95,broken clouds
593,Danjiangkou,CN,2022-06-23 13:45:09,32.5428,111.5086,80.85,78,7,3.2,clear sky
594,Iwanai,JP,2022-06-23 13:45:09,42.9744,140.5089,59.77,98,100,9.19,heavy intensity rain
595,Pacific Grove,US,2022-06-23 13:41:15,36.6177,-121.9166,54.52,95,40,5.75,scattered clouds
596,Ignacio De La Llave,MX,2022-06-23 13:45:10,18.7167,-95.9833,74.77,90,100,4.5,overcast clouds
597,Diego De Almagro,CL,2022-06-23 13:44:07,-26.3667,-70.05,54.12,34,37,1.01,scattered clouds
598,Andra,RU,2022-06-23 13:45:11,62.5147,65.8878,70.05,79,99,8.03,light rain
599,Nizwa,OM,2022-06-23 13:45:11,22.9333,57.5333,87.17,51,89,17.85,light rain
600,Shingu,JP,2022-06-23 13:45:11,33.7333,135.9833,75.04,96,65,6.26,broken clouds
601,Atambua,ID,2022-06-23 13:45:12,-9.1061,124.8925,72.52,80,95,6.82,overcast clouds
602,Mount Isa,AU,2022-06-23 13:45:12,-20.7333,139.5,62.37,45,0,5.75,clear sky
603,Doctor Arroyo,MX,2022-06-23 13:46:13,23.6667,-100.1833,62.01,75,30,0.13,scattered clouds
604,Cooma,AU,2022-06-23 13:46:13,-36.2333,149.1333,43.0,84,66,9.48,broken clouds
605,Kurchum,KZ,2022-06-23 13:46:14,48.5722,83.6542,82.54,49,100,18.59,overcast clouds
606,Kavaratti,IN,2022-06-23 13:46:14,10.5669,72.642,82.06,81,100,24.45,overcast clouds
607,Aleksandrov Gay,RU,2022-06-23 13:46:15,50.147,48.5704,73.89,72,100,22.21,light rain
608,Carutapera,BR,2022-06-23 13:46:15,-1.195,-46.02,84.49,64,92,7.25,overcast clouds
609,Synya,RU,2022-06-23 13:46:15,65.3718,58.0387,47.44,95,100,3.85,light rain
610,Naze,JP,2022-06-23 13:46:16,28.3667,129.4833,77.92,91,10,10.69,clear sky
611,Codrington,AU,2022-06-23 13:46:16,-38.2667,141.9667,54.55,90,100,17.67,light rain
612,Swellendam,ZA,2022-06-23 13:46:17,-34.0226,20.4417,54.81,93,82,18.28,moderate rain
613,Gat,IL,2022-06-23 13:46:17,31.61,34.7642,90.39,40,0,14.2,clear sky
614,Saint-Michel-Des-Saints,CA,2022-06-23 13:46:18,46.6834,-73.9159,58.93,99,100,6.6,overcast clouds
615,Timizart,DZ,2022-06-23 13:46:18,36.8,4.2667,85.77,45,23,7.65,few clouds
616,Fort Nelson,CA,2022-06-23 13:44:17,58.8053,-122.7002,53.19,87,75,10.36,broken clouds
617,Tashla,RU,2022-06-23 13:46:19,51.7716,52.7427,86.11,50,74,10.63,broken clouds
618,Maine-Soroa,NE,2022-06-23 13:46:19,13.2114,12.0241,102.42,20,0,8.12,clear sky
619,Pakokku,MM,2022-06-23 13:46:20,21.3333,95.1,88.95,52,100,16.35,overcast clouds
620,Fuyang,CN,2022-06-23 13:46:20,32.9,115.8167,77.95,92,100,9.42,overcast clouds
621,Bubaque,GW,2022-06-23 13:46:20,11.2833,-15.8333,79.66,77,100,4.0,overcast clouds
622,Mali,GN,2022-06-23 13:46:21,12.079,-12.2982,77.56,50,84,1.43,broken clouds
623,Matam,SN,2022-06-23 13:46:21,15.6175,-13.3303,98.94,33,93,5.23,overcast clouds
624,Sinnamary,GF,2022-06-23 13:46:22,5.3833,-52.95,80.94,79,53,4.25,broken clouds
625,Safaga,EG,2022-06-23 13:46:22,26.7292,33.9365,87.37,48,0,18.12,clear sky
626,Banepa,NP,2022-06-23 13:46:23,27.6298,85.5214,75.52,78,75,6.91,broken clouds
627,Sola,VU,2022-06-23 13:46:23,-13.8833,167.55,79.72,79,90,15.39,overcast clouds
628,Maldonado,UY,2022-06-23 13:41:59,-34.6667,-54.9167,49.39,84,100,7.23,overcast clouds
629,Manuk Mangkaw,PH,2022-06-23 13:46:24,4.8,119.85,83.79,74,99,8.93,overcast clouds
630,Weligama,LK,2022-06-23 13:46:24,5.9667,80.4167,79.84,84,10,9.46,clear sky
631,Devils Lake,US,2022-06-23 13:43:56,48.1128,-98.8651,72.95,66,0,10.36,clear sky
632,Macedo De Cavaleiros,PT,2022-06-23 13:46:25,41.5382,-6.9611,62.73,65,100,12.46,overcast clouds
633,Majene,ID,2022-06-23 13:46:25,-3.5403,118.9707,78.22,88,100,10.29,overcast clouds
634,La Primavera,CO,2022-06-23 13:46:26,5.4906,-70.4092,81.75,76,51,3.0,broken clouds
635,Doha,QA,2022-06-23 13:46:26,25.2867,51.5333,106.11,66,0,12.66,haze
636,Saint-Georges,GD,2022-06-23 13:46:27,12.0564,-61.7485,83.88,74,20,19.57,few clouds
637,Hirara,JP,2022-06-23 13:46:27,24.8,125.2833,83.68,85,0,11.16,clear sky
638,Yenagoa,NG,2022-06-23 13:46:28,4.9247,6.2642,81.81,78,73,4.72,moderate rain
639,Joshimath,IN,2022-06-23 13:46:28,30.5667,79.5667,72.32,76,68,2.24,broken clouds
640,Poum,NC,2022-06-23 13:46:28,-20.2333,164.0167,73.49,64,100,8.1,overcast clouds
641,Mayo,US,2022-06-23 13:46:29,38.8876,-76.5119,67.03,95,100,5.75,moderate rain
642,Yumen,CN,2022-06-23 13:46:29,40.2833,97.2,85.28,11,0,20.78,clear sky
643,Lasa,IT,2022-06-23 13:46:30,46.6166,10.7002,80.69,53,72,5.32,broken clouds
644,Saltillo,MX,2022-06-23 13:41:37,25.4167,-101.0,67.28,51,0,3.0,clear sky
645,Marabba,SD,2022-06-23 13:46:30,12.35,32.1833,103.26,20,33,4.72,scattered clouds
646,Rioblanco,CO,2022-06-23 13:46:31,3.5308,-75.6806,68.43,74,46,2.48,scattered clouds
647,Rio Grande,BR,2022-06-23 13:46:31,-32.035,-52.0986,55.51,89,98,13.56,overcast clouds
648,Te Anau,NZ,2022-06-23 13:47:32,-45.4167,167.7167,36.66,91,79,1.92,broken clouds
649,Aksarka,RU,2022-06-23 13:47:32,66.5606,67.7975,64.85,90,99,5.12,moderate rain
650,Mishelevka,RU,2022-06-23 13:47:33,52.8575,103.1719,58.87,98,76,3.87,broken clouds
651,Siloam Springs,US,2022-06-23 13:42:40,36.1881,-94.5405,82.42,94,0,5.75,clear sky
652,Mizdah,LY,2022-06-23 13:47:33,31.4451,12.9801,98.22,10,0,9.82,clear sky
653,Berbera,SO,2022-06-23 13:47:34,10.4396,45.0143,94.08,44,61,6.71,broken clouds
654,Cedar Rapids,US,2022-06-23 13:45:09,42.0083,-91.6441,78.91,64,0,5.99,clear sky
655,Wundanyi,KE,2022-06-23 13:47:35,-3.4019,38.364,68.63,46,100,16.04,overcast clouds
656,Korla,CN,2022-06-23 13:47:35,41.7597,86.1469,94.91,13,72,6.51,broken clouds
657,Port Augusta,AU,2022-06-23 13:47:35,-32.5,137.7667,54.72,55,0,11.43,clear sky
658,Kilrush,IE,2022-06-23 13:47:36,52.6397,-9.4833,62.35,72,99,9.35,overcast clouds
659,Trussville,US,2022-06-23 13:42:58,33.6198,-86.6089,86.74,73,40,0.0,scattered clouds
660,Lar,IN,2022-06-23 13:47:36,26.2039,83.9717,96.69,38,40,1.66,scattered clouds
661,Yining,CN,2022-06-23 13:47:37,29.0361,114.5636,79.93,87,100,3.2,overcast clouds
662,Gao,ML,2022-06-23 13:47:37,16.6362,1.637,102.15,21,9,3.44,clear sky
663,Mounana,GA,2022-06-23 13:47:38,-1.4085,13.1586,82.31,63,82,3.53,light rain
664,Mount Darwin,ZW,2022-06-23 13:47:38,-16.7725,31.5838,72.99,32,5,6.67,clear sky
665,Samut Prakan,TH,2022-06-23 13:46:28,13.5,100.45,89.1,74,100,14.12,overcast clouds
666,Marsala,IT,2022-06-23 13:47:39,37.7966,12.4352,100.94,74,0,11.5,clear sky
667,Sant Julia De Loria,AD,2022-06-23 13:47:39,42.4625,1.4825,77.27,45,40,12.66,scattered clouds
668,Sri Aman,MY,2022-06-23 13:47:40,1.2376,111.4621,78.85,94,100,0.0,overcast clouds
669,Gornopravdinsk,RU,2022-06-23 13:47:40,60.05,69.9,68.27,73,82,5.08,broken clouds
670,Killybegs,IE,2022-06-23 13:47:40,54.6333,-8.45,60.51,76,98,5.12,overcast clouds
671,The Valley,AI,2022-06-23 13:47:41,18.217,-63.0578,85.86,74,40,11.5,scattered clouds
672,Santa Isabel,BR,2022-06-23 13:47:42,-23.3156,-46.2214,76.3,44,0,3.36,clear sky
673,Kushchevskaya,RU,2022-06-23 13:47:42,46.5564,39.6386,73.65,39,97,11.86,overcast clouds
674,General Roca,AR,2022-06-23 13:47:42,-39.0333,-67.5833,39.61,71,100,9.24,overcast clouds
675,Raudeberg,NO,2022-06-23 13:47:43,61.9875,5.1352,59.95,92,95,26.6,light rain
676,Camp Verde,US,2022-06-23 13:47:43,34.5636,-111.8543,81.27,33,2,1.34,clear sky
677,Allapalli,IN,2022-06-23 13:47:44,19.4167,80.0667,80.29,85,66,3.13,moderate rain
678,Patos De Minas,BR,2022-06-23 13:44:37,-18.5789,-46.5181,76.42,35,79,7.67,broken clouds
679,Areosa,PT,2022-06-23 13:47:44,41.7178,-8.8571,64.56,73,57,6.58,broken clouds
680,Glenwood Springs,US,2022-06-23 13:47:44,39.5505,-107.3248,66.07,61,0,5.75,clear sky
681,Perth,AU,2022-06-23 13:46:59,-31.9333,115.8333,58.33,94,100,6.91,overcast clouds
